word1,freq
5.97E+12,4
5.97E+12,10
5.97E+12,4
5.97E+12,13
5.97E+12,12
5.97E+13,9
5.97E+12,13
5.97E+14,13
5.97E+12,5
5.97E+12,9
5.97E+11,14
5.97E+12,14
5.97E+12,9
5.97E+12,266
5.97E+13,60
5.98E+13,14
5.98E+12,11
5.98E+12,13
5.98E+12,14
5.98E+13,9
5.98E+12,9
5.98E+12,10
5.98E+12,13
5.98E+11,9
5.98E+11,9
5.98E+13,14
5.98E+12,7
5.98E+11,11
5.98E+11,14
5.98E+11,2
5.98E+12,8
5.98E+12,14
5.98E+12,11
5.98E+12,6
5.98E+12,13
5.98E+12,14
5.98E+13,12
5.98E+12,6
5.98E+12,14
5.98E+12,9
5.98E+12,9
5.98E+12,3
5.98E+12,13
5.98E+11,12
5.98E+12,12
5.98E+13,9
5.98E+11,10
5.98E+12,13
5.98E+14,13
5.98E+12,9
5.98E+12,4
5.98E+12,9
5.98E+12,8
5.98E+11,13
5.98E+12,9
5.98E+12,14
5.98E+12,9
5.98E+12,261
5.98E+13,48
5.99E+13,15
5.99E+12,15
5.99E+11,15
5.99E+13,6
5.99E+12,10
5.99E+12,12
5.99E+12,13
5.99E+11,13
5.99E+12,10
5.99E+13,11
5.99E+12,9
5.99E+12,13
5.99E+12,8
5.99E+11,10
5.99E+12,8
5.99E+12,13
5.99E+11,12
5.99E+11,13
5.99E+12,13
5.99E+13,12
5.99E+12,9
5.99E+12,14
5.99E+12,9
5.99E+12,12
5.99E+12,7
5.99E+12,13
5.99E+12,12
5.99E+11,13
5.99E+13,9
5.99E+11,14
5.99E+14,13
5.99E+11,5
5.99E+12,8
5.99E+12,15
5.99E+11,13
5.99E+12,10
5.99E+12,288
5.99E+13,47
6.00E+12,13
6.00E+11,15
6.00E+12,10
6.00E+12,14
6.00E+12,9
6.00E+12,9
6.00E+12,18
6.00E+12,8
6.00E+12,13
6.00E+13,12
6.00E+12,9
6.00E+12,13
6.00E+12,8
6.00E+12,8
6.00E+12,13
6.00E+12,13
50,52359
50017118454,14
50039291382,14
5.00449E+12,713
5.00449E+13,78
50076007843,8
5.01449E+13,70
5.01449E+12,723
5.02449E+12,691
5.02449E+13,68
50249099731,13
5.03449E+13,86
5.03449E+12,714
5038189888,12
50420761108,12
5.04449E+11,710
5.04449E+13,95
5049705505,14
5.05449E+13,90
5.05449E+12,748
5.06449E+12,763
5.06449E+13,100
5.07449E+13,114
5.07449E+12,735
50768852234,9
5.08449E+12,851
5.08449E+14,13
5.09449E+13,119
5.09449E+14,26
5.09449E+11,712
51,44893
5.10449E+12,711
5.10449E+14,28
5.10449E+13,115
5.11449E+11,720
5.11449E+14,27
5.11449E+13,123
51229596138,13
5.12449E+14,29
5.12449E+13,111
5.12449E+12,710
51300525665,11
51329135895,9
5.13449E+12,766
5.13449E+13,123
51442694664,15
5.14449E+13,121
5.14449E+14,13
5.14449E+12,736
51519870758,9
5.15449E+12,722
5.15449E+13,121
5.15449E+14,14
51560401917,14
5159378052,10
51620006561,8
5.16449E+14,15
5.16449E+13,131
5.16449E+12,728
51677942276,14
51707983017,11
5.17449E+12,710
5.17449E+14,28
5.17449E+13,139
5.18449E+14,28
5.18449E+13,149
5.18449E+12,722
51868891716,12
5189204216,10
5.19449E+12,675
5.19449E+13,197
52,48436
5.20449E+13,167
5.20449E+14,29
5.20449E+11,683
5209445953,12
52139759064,12
5.21449E+13,177
5.21449E+14,28
5.21449E+12,666
5.22449E+11,676
5.22449E+13,168
5.22449E+14,30
52344083786,12
5.23449E+14,28
5.23449E+12,854
52371025085,10
52380561829,13
5.24449E+12,673
5.24449E+14,29
5.24449E+13,195
52481508255,12
5.25449E+13,225
5.25449E+12,685
5.26449E+12,695
5.26449E+13,173
5.26449E+14,28
5274310112,9
5.27449E+13,176
5.27449E+14,29
5.27449E+12,656
52827501297,9
5.28449E+12,693
5.28449E+13,189
5.28449E+14,29
52943110466,9
5.29449E+14,28
5.29449E+13,183
5.29449E+12,702
53,51633
53005194664,3
5.30449E+12,659
5.30449E+14,25
5.30449E+13,195
53071808815,11
5.31449E+12,681
5.31449E+13,225
53230047226,10
5.32449E+12,899
5.32449E+14,28
5326795578,9
53288936615,14
53297996521,5
5.33449E+13,197
5.33449E+14,29
5.33449E+12,732
53422498703,11
5342669487,14
5.34449E+13,177
5.34449E+14,28
5.34449E+12,722
5.35449E+12,761
5.35449E+14,31
5.35449E+13,187
53603887558,9
5362200737,8
53626704216,14
53635597229,7
5.36449E+14,39
5.36449E+13,190
5.36449E+12,734
53720474243,9
5.37449E+12,707
5.37449E+13,204
5.37449E+14,33
5.38449E+13,213
5.38449E+14,42
5.38449E+11,718
53928399086,9
5.39449E+12,724
5.39449E+13,200
5.39449E+14,47
53981590271,11
54,52446
5.40449E+14,49
5.40449E+13,186
5.40449E+12,740
54055929184,13
5.41449E+12,754
5.41449E+14,50
5.41449E+13,180
54171085358,9
54181599617,11
5.42449E+14,48
5.42449E+13,185
5.42449E+12,718
5.43449E+12,714
5.43449E+13,150
5.43449E+14,35
54368972778,8
54430961609,13
5.44449E+12,704
5.44449E+13,149
5.44449E+14,39
54490566254,306
5.45449E+13,140
5.45449E+14,49
5.45449E+12,715
5.46449E+12,709
5.46449E+14,41
5.46449E+13,125
54669380188,14
54678606987,12
5.47449E+14,24
5.47449E+13,135
5.47449E+12,680
54763007164,9
54771900177,12
5.48449E+12,688
5.48449E+14,22
5.48449E+13,138
54869890213,12
5.49449E+13,171
54944896698,1012
55,53383
5.50449E+12,693
5.50449E+13,158
5.50449E+14,26
55050849915,9
5.51449E+13,144
5.51449E+14,21
5.51449E+12,708
55160522461,6
55220127106,13
5.52449E+12,712
5.52449E+14,32
5.52449E+13,145
55335688591,4
5.53449E+14,42
5.53449E+13,146
5.53449E+12,710
5537109375,12
5.54449E+14,34
5.54449E+12,856
5.55449E+13,168
5.55449E+12,726
55545091629,12
55599212646,13
5.56449E+12,842
5.56449E+14,44
5.57449E+12,741
5.57449E+13,139
5.57449E+14,41
5.58449E+14,41
5.58449E+13,135
5.58449E+12,697
55881690979,13
55930614471,9
5.59449E+12,694
5.59449E+14,41
5.59449E+13,118
55958032608,13
55969953537,5
56,47518
5600452423,13
5601811409,14
5.60449E+14,42
5.60449E+13,135
5.60449E+11,713
56077003479,14
5.61449E+12,710
5.61449E+13,161
56209564209,12
5.62449E+13,122
5.62449E+14,25
5.62449E+12,732
5.63449E+12,714
5.63449E+13,112
5.63449E+14,39
56382894516,9
5.64449E+14,40
5.64449E+13,107
5.64449E+12,743
56468963623,15
56489610672,11
56529045105,12
5.65449E+12,773
5.65449E+14,42
5.65449E+13,107
5.66449E+14,36
5.66449E+13,114
5.66449E+12,719
56660175323,5
56729316711,10
5.67449E+13,154
5.67449E+11,727
56796002388,9
5684030056,11
5.68449E+12,717
5.68449E+13,115
5.68449E+14,41
56871509552,14
5.69449E+13,101
5.69449E+14,41
5.69449E+12,736
56960105896,12
57,56935
5.70449E+12,767
5.70449E+14,42
5.70449E+13,108
57107925415,9
5.71449E+14,43
5.71449E+13,100
5.71449E+12,778
57226896286,8
5.72449E+12,774
5.72449E+14,41
5.72449E+13,113
57330131531,4
5.73449E+13,126
5.73449E+14,42
5.73449E+12,749
5.74449E+12,739
5.74449E+13,123
5.74449E+14,40
575299263,13
5.75449E+13,125
5.75449E+14,41
5.75449E+12,761
57546210289,8
57621002197,14
5.76449E+12,747
5.76449E+14,28
5.76449E+13,142
5.77449E+12,728
5.77449E+14,22
5.77449E+13,149
5.78449E+14,28
5.78449E+11,893
5790579319,11
5.79449E+13,155
5.79449E+14,26
5.79449E+12,718
58,54054
5.80449E+13,161
5.80449E+14,21
5.80449E+12,738
58102607727,8
5.81449E+12,730
5.81449E+13,143
5.81449E+14,14
5.82449E+14,15
5.82449E+13,145
5.82449E+12,734
5.83449E+12,714
5.83449E+14,14
5.83449E+13,149
58345079422,13
5.84449E+14,14
5.84449E+13,144
5.84449E+12,746
58501958847,9
58531999588,13
5.85449E+12,723
5.85449E+13,143
5.85449E+14,10
5.86449E+13,144
5.86449E+14,15
5.86449E+12,737
5872964859,12
5.87449E+12,883
5.87449E+14,14
58839321136,15
5.88449E+14,4
5.88449E+13,149
5.88449E+12,729
58889389038,13
5.89449E+11,729
5.89449E+13,144
59,54760
5.90449E+12,725
5.90449E+13,145
5.91449E+13,146
5.91449E+12,753
5919933319,9
5.92449E+12,756
5.92449E+13,150
59268951416,9
59270858765,12
59298992157,12
5.93449E+13,145
5.93449E+12,781
59375,12
59396982193,14
5.94449E+12,771
5.94449E+13,106
59494805336,11
59530735016,8
5.95449E+13,103
5.95449E+12,773
59640407562,14
5.96449E+12,772
5.96449E+13,101
59649944305,11
59700012207,13
5.97449E+13,125
5.97449E+12,767
5.98449E+12,744
5.98449E+13,118
59849023819,15
59854388237,12
5.99449E+13,120
5.99449E+12,705
6,1767671
6.00E+12,14
6.00E+12,14
6.00E+13,12
6.00E+12,7
6.00E+11,14
6.00E+12,8
6.00E+12,13
6.00E+12,9
6.00E+11,4
6.00E+12,13
6.00E+12,12
6.00E+12,11
6.00E+13,9
6.00E+12,13
6.00E+13,13
6.00E+12,6
6.00E+12,9
6.00E+12,14
6.00E+12,10
6.00E+12,9
6.00E+12,343
6.01E+13,15
6.01E+12,14
6.01E+12,12
6.01E+11,13
6.01E+11,15
6.01E+13,9
6.01E+11,9
6.01E+11,7
6.01E+12,19
6.01E+12,13
6.01E+12,10
6.01E+11,10
6.01E+11,3
6.01E+12,11
6.01E+12,22
6.01E+13,4
6.01E+12,9
6.01E+11,8
6.01E+11,14
6.01E+12,12
6.01E+12,14
6.01E+12,14
6.01E+13,12
6.01E+12,8
6.01E+11,9
6.01E+12,13
6.01E+12,14
6.01E+12,10
6.01E+11,13
6.01E+12,9
6.01E+12,13
6.01E+12,11
6.01E+13,9
6.01E+12,13
6.01E+14,13
6.01E+12,10
6.01E+12,8
6.01E+12,15
6.01E+12,10
6.01E+12,9
6.01E+12,299
6.01E+13,70
6.02E+12,15
6.02E+12,14
6.02E+11,12
6.02E+12,15
6.02E+12,8
6.02E+12,9
6.02E+11,7
6.02E+11,9
6.02E+12,9
6.02E+12,12
6.02E+12,10
6.02E+12,4
6.02E+12,8
6.02E+12,12
6.02E+13,11
6.02E+12,8
6.02E+12,8
6.02E+12,13
6.02E+12,13
6.02E+12,5
6.02E+11,10
6.02E+12,12
6.02E+12,9
6.02E+12,12
6.02E+12,14
6.02E+12,11
6.02E+12,13
6.02E+12,9
6.02E+12,13
6.02E+12,12
6.02E+13,7
6.02E+12,14
6.02E+14,13
6.02E+11,13
6.02E+11,12
6.02E+12,8
6.02E+12,13
6.02E+12,14
6.02E+11,5
6.02E+12,357
6.02E+14,9
6.03E+12,14
6.03E+13,13
6.03E+12,13
6.03E+12,14
6.03E+13,6
6.03E+13,8
6.03E+12,7
6.03E+11,8
6.03E+12,5
6.03E+11,8
6.03E+11,6
6.03E+12,13
6.03E+12,12
6.03E+12,9
6.03E+12,13
6.03E+12,12
6.03E+12,8
6.03E+12,8
6.03E+12,7
6.03E+11,7
6.03E+12,7
6.03E+12,13
6.03E+13,12
6.03E+12,7
6.03E+12,13
6.03E+12,9
6.03E+12,12
6.03E+12,14
6.03E+12,8
6.03E+12,6
6.03E+12,14
6.03E+12,12
6.03E+13,11
6.03E+13,8
6.03E+12,2
6.03E+14,10
6.03E+12,8
6.03E+12,12
6.03E+12,14
6.03E+12,4
6.03E+11,12
6.03E+12,303
6.03E+13,69
6.04E+12,15
6.04E+12,13
6.04E+12,9
6.04E+12,15
6.04E+13,13
6.04E+13,9
6.04E+12,8
6.04E+12,9
6.04E+12,8
6.04E+11,12
6.04E+12,12
6.04E+12,9
6.04E+11,13
6.04E+11,13
6.04E+13,12
6.04E+12,9
6.04E+11,13
6.04E+12,9
6.04E+12,14
6.04E+13,12
6.04E+12,9
6.04E+12,13
6.04E+12,14
6.04E+11,12
6.04E+12,14
6.04E+12,9
6.04E+12,9
6.04E+12,12
6.04E+12,12
6.04E+13,13
6.04E+13,9
6.04E+14,13
6.04E+12,10
6.04E+12,13
6.04E+12,13
6.04E+12,4
6.04E+12,307
6.04E+13,71
6.04E+12,5
6.04E+12,48
6.04E+14,8
6.05E+12,14
6.05E+13,13
6.05E+12,6
6.05E+12,14
6.05E+12,12
6.05E+13,13
6.05E+13,9
6.05E+12,9
6.05E+12,9
6.05E+12,9
6.05E+11,15
6.05E+12,12
6.05E+12,9
6.05E+12,12
6.05E+13,12
6.05E+12,8
6.05E+12,8
6.05E+12,8
6.05E+12,13
6.05E+11,12
6.05E+13,12
6.05E+12,8
6.05E+12,13
6.05E+12,13
6.05E+12,12
6.05E+12,13
6.05E+12,9
6.05E+12,9
6.05E+12,14
6.05E+12,12
6.05E+13,13
6.05E+12,6
6.05E+13,8
6.05E+14,12
6.05E+12,8
6.05E+11,10
6.05E+11,13
6.05E+12,14
6.05E+12,4
6.05E+12,319
6.05E+13,66
6.05E+11,11
6.05E+12,9
6.05E+13,6
6.06E+11,15
6.06E+13,14
6.06E+12,15
6.06E+12,12
6.06E+12,5
6.06E+13,11
6.06E+13,9
6.06E+12,9
6.06E+12,9
6.06E+12,12
6.06E+12,9
6.06E+12,13
6.06E+13,11
6.06E+12,8
6.06E+12,8
6.06E+12,13
6.06E+11,10
6.06E+12,14
6.06E+13,12
6.06E+11,9
6.06E+12,12
6.06E+11,14
6.06E+12,12
6.06E+12,13
6.06E+12,11
6.06E+12,9
6.06E+12,13
6.06E+12,3
6.06E+13,12
6.06E+12,2
6.06E+14,13
6.06E+12,9
6.06E+12,13
6.06E+12,14
6.06E+12,4
6.06E+12,297
6.06E+13,77
6.06E+12,11
6.06E+12,11
6.07E+12,14
6.07E+13,14
6.07E+11,10
6.07E+12,13
6.07E+12,8
6.07E+13,7
6.07E+13,7
6.07E+11,10
6.07E+12,10
6.07E+12,12
6.07E+11,8
6.07E+12,13
6.07E+12,12
6.07E+12,8
6.07E+11,9
6.07E+12,9
6.07E+11,12
6.07E+12,12
6.07E+13,12
6.07E+12,9
6.07E+12,11
6.07E+12,14
6.07E+11,12
6.07E+12,12
6.07E+12,14
6.07E+12,10
6.07E+12,9
6.07E+12,12
6.07E+12,9
6.07E+13,14
6.07E+12,7
6.07E+12,12
6.07E+12,11
6.07E+12,15
6.07E+12,4
6.07E+11,286
6.07E+13,85
6.07E+12,7
6.07E+12,5
6.08E+12,15
6.08E+13,14
6.08E+12,14
6.08E+12,13
6.08E+12,9
6.08E+13,9
6.08E+12,9
6.08E+12,13
6.08E+11,8
6.08E+12,9
6.08E+12,13
6.08E+13,11
6.08E+13,8
6.08E+12,9
6.08E+12,8
6.08E+12,11
6.08E+11,7
6.08E+12,14
6.08E+13,13
6.08E+12,8
6.08E+12,13
6.08E+12,14
6.08E+12,13
6.08E+12,13
6.08E+12,12
6.08E+12,9
6.08E+12,13
6.08E+12,11
6.08E+13,13
6.08E+11,10
6.08E+12,9
6.08E+12,9
6.08E+12,22
6.08E+12,14
6.08E+12,4
6.08E+12,289
6.08E+13,86
6.08E+12,5
6.08E+13,5
6.08E+12,11
6.08E+11,14
6.09E+12,14
6.09E+13,14
6.09E+12,15
6.09E+12,12
6.09E+12,9
6.09E+13,8
6.09E+12,3
6.09E+12,9
6.09E+12,12
6.09E+12,9
6.09E+12,13
6.09E+13,12
6.09E+12,9
6.09E+12,8
6.09E+11,11
6.09E+12,7
6.09E+12,6
6.09E+12,13
6.09E+13,12
6.09E+12,9
6.09E+12,13
6.09E+12,14
6.09E+12,12
6.09E+12,13
6.09E+12,11
6.09E+12,9
6.09E+12,13
6.09E+12,12
6.09E+13,13
6.09E+12,9
6.09E+12,13
6.09E+12,15
6.09E+12,4
6.09E+12,332
6.09E+13,91
6.09E+13,6
6.09E+12,12
6.10E+12,15
6.10E+13,14
6.10E+12,14
6.10E+11,12
6.10E+12,8
6.10E+13,9
6.10E+12,7
6.10E+12,13
6.10E+12,9
6.10E+13,10
6.10E+12,2
6.10E+13,9
6.10E+12,9
6.10E+12,9
6.10E+12,6
6.10E+12,7
6.10E+12,8
6.10E+13,12
6.10E+12,9
6.10E+12,7
6.10E+11,12
6.10E+12,14
6.10E+11,4
6.10E+12,8
6.10E+12,12
6.10E+12,9
6.10E+12,13
6.10E+12,11
6.10E+12,14
6.10E+12,9
6.10E+12,12
6.10E+12,2
6.10E+11,5
6.10E+12,352
6.10E+13,97
6.10E+12,12
6.10E+13,6
6.10E+12,10
6.11E+12,14
6.11E+12,14
6.11E+11,13
6.11E+12,12
6.11E+12,8
6.11E+13,9
6.11E+12,9
6.11E+11,10
6.11E+12,9
6.11E+12,11
6.11E+11,3
6.11E+11,10
6.11E+12,9
6.11E+13,12
6.11E+13,8
6.11E+12,8
6.11E+12,8
6.11E+12,13
6.11E+12,10
6.11E+13,13
6.11E+12,9
6.11E+12,8
6.11E+12,13
6.11E+12,14
6.11E+11,9
6.11E+12,12
6.11E+11,11
6.11E+11,10
6.11E+12,9
6.11E+12,10
6.11E+13,14
6.11E+12,9
6.11E+12,12
6.11E+12,4
6.11E+12,442
6.11E+12,11
6.11E+13,6
6.11E+12,11
6.12E+13,11
6.12E+12,15
6.12E+12,12
6.12E+12,9
6.12E+13,5
6.12E+12,9
6.12E+11,8
6.12E+12,9
6.12E+12,11
6.12E+12,8
6.12E+12,8
6.12E+13,12
6.12E+13,7
6.12E+12,7
6.12E+12,8
6.12E+12,9
6.12E+13,12
6.12E+12,5
6.12E+12,9
6.12E+12,12
6.12E+11,14
6.12E+12,12
6.12E+12,12
6.12E+12,9
6.12E+12,6
6.12E+12,12
6.12E+13,14
6.12E+11,11
6.12E+11,15
6.12E+12,8
6.12E+12,13
6.12E+12,4
6.12E+12,369
6.12E+13,96
6.12E+12,12
6.12E+13,6
6.12E+14,9
6.12E+12,11
6.13E+13,13
6.13E+12,13
6.13E+11,7
6.13E+12,12
6.13E+12,9
6.13E+13,8
6.13E+12,9
6.13E+11,7
6.13E+12,10
6.13E+12,12
6.13E+11,8
6.13E+11,9
6.13E+12,12
6.13E+13,12
6.13E+13,8
6.13E+12,8
6.13E+11,9
6.13E+12,10
6.13E+11,4
6.13E+13,4
6.13E+12,8
6.13E+12,9
6.13E+12,14
6.13E+12,13
6.13E+12,12
6.13E+12,11
6.13E+12,9
6.13E+12,11
6.13E+12,12
6.13E+13,13
6.13E+12,10
6.13E+12,13
6.13E+12,8
6.13E+12,389
6.13E+13,94
6.13E+11,12
6.13E+12,12
6.13E+11,6
6.13E+12,6
6.14E+13,11
6.14E+12,13
6.14E+12,8
6.14E+13,9
6.14E+12,10
6.14E+12,9
6.14E+12,13
6.14E+12,9
6.14E+12,13
6.14E+11,13
6.14E+13,12
6.14E+13,9
6.14E+12,8
6.14E+12,8
6.14E+12,8
6.14E+11,11
6.14E+11,9
6.14E+12,9
6.14E+12,8
6.14E+12,13
6.14E+12,14
6.14E+12,8
6.14E+12,9
6.14E+11,11
6.14E+12,12
6.14E+13,14
6.14E+12,12
6.14E+12,13
6.14E+11,13
6.14E+12,9
6.14E+12,395
6.14E+13,83
6.14E+12,10
6.14E+12,12
6.14E+13,6
6.14E+11,323
6.14E+12,52
6.14E+14,9
6.15E+13,14
6.15E+12,12
6.15E+12,9
6.15E+13,7
6.15E+12,9
6.15E+12,9
6.15E+12,13
6.15E+11,11
6.15E+12,7
6.15E+11,6
6.15E+12,13
6.15E+13,12
6.15E+13,8
6.15E+12,8
6.15E+12,9
6.15E+12,4
6.15E+12,9
6.15E+11,12
6.15E+12,9
6.15E+11,9
6.15E+12,13
6.15E+12,15
6.15E+12,11
6.15E+12,9
6.15E+12,12
6.15E+11,13
6.15E+13,14
6.15E+12,5
6.15E+12,8
6.15E+12,12
6.15E+11,13
6.15E+12,8
6.15E+13,6
6.15E+12,370
6.15E+13,73
6.15E+12,18
6.15E+11,12
6.16E+13,14
6.16E+11,9
6.16E+12,9
6.16E+13,9
6.16E+12,9
6.16E+12,10
6.16E+12,13
6.16E+12,9
6.16E+12,13
6.16E+13,12
6.16E+13,8
6.16E+12,9
6.16E+12,8
6.16E+12,14
6.16E+12,9
6.16E+12,8
6.16E+11,12
6.16E+11,12
6.16E+12,8
6.16E+12,9
6.16E+11,10
6.16E+12,14
6.16E+12,10
6.16E+12,12
6.16E+12,9
6.16E+12,13
6.16E+12,12
6.16E+13,13
6.16E+12,9
6.16E+12,11
6.16E+12,13
6.16E+12,9
6.16E+12,11
6.16E+12,419
6.16E+13,74
6.16E+13,5
6.16E+12,13
6.16E+12,12
6.17E+13,14
6.17E+12,11
6.17E+12,9
6.17E+13,9
6.17E+12,10
6.17E+12,9
6.17E+11,13
6.17E+12,11
6.17E+12,9
6.17E+12,13
6.17E+13,10
6.17E+13,9
6.17E+12,8
6.17E+12,9
6.17E+12,9
6.17E+12,14
6.17E+11,12
6.17E+12,13
6.17E+12,8
6.17E+12,8
6.17E+12,14
6.17E+11,12
6.17E+12,12
6.17E+11,11
6.17E+11,9
6.17E+12,13
6.17E+12,12
6.17E+13,9
6.17E+12,10
6.17E+12,12
6.17E+12,13
6.17E+12,12
6.17E+12,9
6.17E+13,12
6.17E+12,391
6.17E+13,76
6.17E+12,9
6.17E+13,4
6.17E+12,13
6.18E+13,14
6.18E+12,13
6.18E+12,9
6.18E+13,9
6.18E+12,8
6.18E+12,12
6.18E+12,8
6.18E+11,9
6.18E+12,13
6.18E+12,9
6.18E+12,14
6.18E+13,11
6.18E+13,8
6.18E+12,9
6.18E+12,8
6.18E+12,10
6.18E+12,14
6.18E+12,21
6.18E+12,8
6.18E+12,14
6.18E+12,11
6.18E+12,11
6.18E+12,8
6.18E+12,6
6.18E+12,13
6.18E+12,12
6.18E+13,12
6.18E+11,10
6.18E+12,6
6.18E+12,15
6.18E+14,11
6.18E+12,13
6.18E+12,8
6.18E+12,13
6.18E+11,13
6.18E+12,10
6.18E+13,12
6.18E+11,375
6.18E+13,72
6.18E+13,5
6.18E+12,9
6.18E+12,12
6.18E+11,14
6.19E+13,13
6.19E+12,12
6.19E+13,9
6.19E+12,7
6.19E+12,13
6.19E+11,13
6.19E+12,14
6.19E+12,12
6.19E+12,13
6.19E+13,12
6.19E+13,9
6.19E+12,9
6.19E+12,9
6.19E+11,12
6.19E+12,9
6.19E+12,15
6.19E+12,13
6.19E+11,14
6.19E+12,9
6.19E+12,14
6.19E+12,12
6.19E+12,11
6.19E+12,10
6.19E+11,12
6.19E+12,13
6.19E+12,12
6.19E+13,3
6.19E+12,9
6.19E+12,12
6.19E+11,3
6.19E+14,12
6.19E+11,12
6.19E+12,13
6.19E+12,9
6.19E+13,11
6.19E+12,381
6.19E+13,74
6.19E+13,5
6.19E+12,13
6.20E+13,13
6.20E+12,13
6.20E+12,8
6.20E+13,9
6.20E+12,9
6.20E+12,9
6.20E+12,14
6.20E+12,13
6.20E+13,12
6.20E+13,8
6.20E+12,8
6.20E+12,8
6.20E+12,9
6.20E+12,14
6.20E+12,15
6.20E+12,13
6.20E+12,9
6.20E+12,11
6.20E+12,11
6.20E+12,11
6.20E+12,9
6.20E+12,12
6.20E+11,13
6.20E+12,13
6.20E+12,14
6.20E+12,9
6.20E+12,12
6.20E+14,12
6.20E+12,13
6.20E+12,13
6.20E+12,9
6.20E+13,12
6.20E+12,385
6.20E+13,76
6.20E+13,5
6.20E+12,14
6.21E+13,14
6.21E+12,11
6.21E+12,9
6.21E+12,8
6.21E+12,9
6.21E+11,13
6.21E+12,13
6.21E+12,6
6.21E+11,5
6.21E+11,4
6.21E+12,13
6.21E+11,23
6.21E+13,12
6.21E+13,8
6.21E+12,8
6.21E+12,10
6.21E+12,14
6.21E+12,14
6.21E+12,13
6.21E+12,8
6.21E+12,14
6.21E+11,8
6.21E+12,11
6.21E+12,11
6.21E+12,9
6.21E+12,3
6.21E+12,13
6.21E+11,12
6.21E+11,2
6.21E+12,15
6.21E+12,7
6.21E+12,13
6.21E+14,10
6.21E+12,12
6.21E+12,13
6.21E+12,2
6.21E+13,12
6.21E+12,372
6.21E+13,87
6.21E+13,7
6.21E+12,13
6.22E+13,13
6.22E+12,13
6.22E+12,9
6.22E+13,9
6.22E+12,9
6.22E+12,13
6.22E+13,12
6.22E+12,6
6.22E+12,12
6.22E+12,12
6.22E+13,9
6.22E+11,9
6.22E+12,8
6.22E+12,9
6.22E+12,9
6.22E+12,14
6.22E+12,14
6.22E+11,11
6.22E+12,9
6.22E+12,13
6.22E+12,11
6.22E+12,11
6.22E+12,10
6.22E+11,14
6.22E+12,12
6.22E+12,14
6.22E+12,14
6.22E+12,9
6.22E+11,13
6.22E+11,14
6.22E+12,12
6.22E+13,13
6.22E+12,13
6.22E+12,10
6.22E+11,12
6.22E+13,11
6.22E+12,369
6.22E+13,84
6.22E+14,9
6.22E+13,6
6.22E+12,14
6.22E+11,9
6.23E+13,13
6.23E+12,12
6.23E+12,9
6.23E+13,7
6.23E+12,9
6.23E+11,8
6.23E+12,12
6.23E+11,10
6.23E+13,3
6.23E+12,12
6.23E+13,11
6.23E+13,6
6.23E+12,9
6.23E+12,8
6.23E+11,8
6.23E+11,5
6.23E+12,14
6.23E+12,10
6.23E+12,13
6.23E+11,9
6.23E+12,14
6.23E+12,11
6.23E+11,8
6.23E+11,9
6.23E+12,12
6.23E+12,12
6.23E+11,10
6.23E+12,10
6.23E+12,9
6.23E+12,13
6.23E+14,12
6.23E+12,12
6.23E+12,13
6.23E+13,12
6.23E+12,356
6.23E+13,80
6.23E+13,6
6.23E+12,13
6.23E+11,11
6.24E+13,12
6.24E+12,5
6.24E+12,13
6.24E+12,8
6.24E+13,8
6.24E+12,9
6.24E+12,13
6.24E+13,7
6.24E+12,12
6.24E+11,13
6.24E+13,10
6.24E+12,9
6.24E+12,8
6.24E+11,5
6.24E+12,9
6.24E+12,5
6.24E+12,14
6.24E+12,15
6.24E+12,14
6.24E+12,8
6.24E+12,14
6.24E+12,12
6.24E+12,11
6.24E+12,9
6.24E+12,14
6.24E+12,12
6.24E+12,14
6.24E+12,15
6.24E+12,9
6.24E+12,13
6.24E+13,11
6.24E+12,11
6.24E+12,13
6.24E+11,13
6.24E+13,4
6.24E+12,424
6.24E+13,6
6.24E+12,6
6.24E+12,14
6.24E+11,296
6.24E+12,55
6.24E+14,9
6.25E+13,15
6.25E+12,8
6.25E+12,13
6.25E+11,9
6.25E+13,10
6.25E+12,9
6.25E+13,12
6.25E+12,8
6.25E+12,12
6.25E+13,12
6.25E+12,8
6.25E+12,9
6.25E+12,10
6.25E+12,12
6.25E+11,8
6.25E+12,14
6.25E+11,14
6.25E+12,7
6.25E+12,9
6.25E+12,3
6.25E+12,4
6.25E+12,11
6.25E+12,9
6.25E+12,13
6.25E+12,12
6.25E+12,15
6.25E+12,15
6.25E+12,9
6.25E+12,13
6.25E+14,13
6.25E+11,12
6.25E+12,13
6.25E+11,13
6.25E+12,338
6.25E+13,74
6.25E+11,9
6.25E+13,6
6.25E+12,14
6.25E+11,9
6.26E+13,14
6.26E+12,8
6.26E+12,11
6.26E+12,9
6.26E+13,7
6.26E+12,9
6.26E+12,12
6.26E+13,11
6.26E+12,12
6.26E+12,12
6.26E+12,9
6.26E+12,9
6.26E+12,18
6.26E+12,9
6.26E+12,12
6.26E+12,14
6.26E+12,14
6.26E+12,13
6.26E+11,12
6.26E+12,9
6.26E+12,10
6.26E+12,9
6.26E+12,13
6.26E+12,13
6.26E+13,5
6.26E+12,14
6.26E+12,14
6.26E+12,9
6.26E+12,11
6.26E+14,9
6.26E+12,13
6.26E+12,14
6.26E+11,6
6.26E+12,341
6.26E+13,80
6.26E+12,11
6.26E+12,12
6.26E+12,10
6.27E+13,14
6.27E+11,9
6.27E+12,4
6.27E+12,13
6.27E+12,9
